name,image_url
Snowman 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowman_1_8.png
White Deer 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/White_Deer_1_2.png
Candy 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Candy_1_8.png
Shooting Star 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shooting_Star_1_5.png
Fireworks 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fireworks_1_8.png
Full Moon 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Full_Moon_0_5.png
Hot Drink 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hot_Drink_1_8.png
Coin Purse 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coin_Purse_1_2.png
Ball 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ball_0_4.png
Bowtie 1.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bowtie_1_8.png
Egg 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Egg_0_5.png
Wagasa 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wagasa_0_5.png
Piggy Bank 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Piggy_Bank_2_4.png
Mistletoe 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mistletoe_2_4.png
Fireworks 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fireworks_2_4.png
Chest 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chest_1_6.png
Sparks 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_1_6.png
Dessert 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dessert_1_6.png
Ice Pop 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ice_Pop_1_6.png
Hot Drink 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hot_Drink_1_6.png
Candy 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Candy_2_4.png
Star 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Star_2_4.png
Gift Box 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gift_Box_2_4.png
Ornament 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ornament_2_4.png
Snowflake 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowflake_2_4.png
Christmas Tree 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Christmas_Tree_2.png
Cookie 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cookie_1_6.png
Rudolph 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rudolph_2.png
Snowman 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowman_2.png
Champagne 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Champagne_2_4.png
Gingerbread 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gingerbread_2_4.png
White Deer 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/White_Deer_1_6.png
Mittens 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mittens_2.png
Santa Hat 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Santa_Hat_2.png
Stocking 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Stocking_1_6.png
Top Hat 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Top_Hat_0_2.png
Octopus 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Octopus_0_5.png
Lion Head 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lion_Head_0_5.png
Flower Tulip 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flower_Tulip_0_5.png
Egg Basket 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Egg_Basket_0_4.png
Bug 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bug_0_5.png
Steampunk Hat 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Steampunk_Hat_0_2.png
Coonskin Cap 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coonskin_Cap_0_5.png
Hot Matcha 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hot_Matcha_0_5.png
Basketball 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Basketball_0_5.png
Wizard Hat 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wizard_Hat_0_4.png
Conch 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Conch_0_5.png
French Fries 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/French_Fries_0_4.png
Hermit Shell 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hermit_Shell_0_5.png
Cherry 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cherry_0_5.png
Shuriken 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shuriken_0_5.png
Rose 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rose_0_4.png
Ouroboros 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ouroboros_0_1.png
Serpent 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Serpent_0_2.png
Worker Ant 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Worker_Ant_0_4.png
Trickster Fox 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Trickster_Fox_0_2.png
Meat Leg 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Meat_Leg_0_2.png
Pirate Scull 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pirate_Scull_0_2.png
Banner 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Banner_0_4.png
Starflower 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Starflower_0_6.png
Imperial Lion 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Imperial_Lion_0_4.png
Golden Scarab 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Golden_Scarab_0_6.png
Double Axe 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Double_Axe_0_6.png
Date Pin 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Date_Pin_0_6.png
Eagle 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eagle_0_6.png
Kudu Totem 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Kudu_Totem_0_6.png
Crystal 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crystal_0_2.png
Love Bell 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Bell_0_6.png
Cupid Archer 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cupid_Archer_0_6.png
Coin 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coin_0_6.png
Bunny 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bunny_0_6.png
May Bells 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/May_Bells_0_6.png
Mountain Goat 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mountain_Goat_0_6.png
Mustang 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustang_0_6.png
Geisha Fan 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Geisha_Fan_0_2.png
Bouquet 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bouquet_0_5.png
Jewel 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jewel_0_6.png
Carrot 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Carrot_0_6.png
Flower Sun 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flower_Sun_0_4.png
Petunia 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Petunia_0_5.png
Arabian Horse 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Arabian_Horse_0_6.png
Cocktail 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cocktail_0_6.png
Doghouse 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Doghouse_0_5.png
Patched Heart 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Patched_Heart_0_5.png
Party Popper 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Party_Popper_0_6.png
Mailbox 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mailbox_0_5.png
Banner 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Banner_0_2.png
Iron Helmet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Iron_Helmet_0_2.png
Beanie 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beanie_0_4.png
Lavender 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lavender_0_6.png
Sauron 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sauron_0_6.png
Knight 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Knight_0_4.png
Paper Crane 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paper_Crane_0_4.png
Love Scene 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Scene_0_6.png
Carnation 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Carnation_0_6.png
Tribal Shield 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tribal_Shield_0_6.png
Two Hearts 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Two_Hearts_0_4.png
Tic-Tac-Toe 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tic-Tac-Toe_0_6.png
Love Daisy 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Daisy_0_4.png
Oculus 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Oculus_0_6.png
Bellflower 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bellflower_0_5.png
Jörmungandr 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jo_rmungandr_0_6.png
Crescent 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crescent_0_6.png
Eikthyrnir 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Eikthyrnir_0_6.png
Tiki Mask 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Tiki_Mask_0_4.png
Trophy 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Trophy_0_6.png
Spider Lily 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spider_Lily_0_5.png
Unicorn Head 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Unicorn_Head_0_6.png
Dagger 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dagger_0_6.png
Bubbles 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bubbles_0_6.png
Balloon 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Balloon_0_6.png
Straw Hat 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Straw_Hat_0_2.png
Astronaut 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Astronaut_0_2.png
Ribeye Steak 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ribeye_Steak_0_2.png
Flag 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flag_0_5.png
Shako 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shako_0_5.png
Earflap Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Earflap_Hat_0_5.png
Winged Helm 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Winged_Helm_0_2.png
Mustache 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustache_0_2.png
Paper Lantern 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paper_Lantern_0_5.png
Flat Cap 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flat_Cap_0_2.png
Legionary 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Legionary_0_4.png
Peace Dove 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Peace_Dove_0_4.png
Jörmungandr 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jo_rmungandr_0_4.png
Candle 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Candle_0_5.png
Academic Cap 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Academic_Cap_0_2.png
Silver Ibis 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Silver_Ibis_0_2.png
Koala 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Koala_0_4.png
Paw Print 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paw_Print_0_2.png
Baphomet 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Baphomet_1_6.png
Illuminati 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Illuminati_1_6.png
Magic Wand 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Magic_Wand_2.png
Crystal Ball 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crystal_Ball_1_6.png
Poison Drop 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Poison_Drop_1_6.png
Happy Smile 1.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Happy_Smile_1_6.png
Nice Ghost 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nice_Ghost_2.png
Ghost 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ghost_2.png
Spider Web 2.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spider_Web_2_4.png
Scarecrow 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Scarecrow_2.png
Sparks 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sparks_0_8.png
Candy 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Candy_1.png
Nordic Wolf 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nordic_Wolf_1_2.png
Champagne 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Champagne_0_8.png
Jingle Bell 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Jingle_Bell_1_2.png
White Deer 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/White_Deer_1.png
Gingerbread 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Gingerbread_1.png
Hot Drink 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hot_Drink_1_2.png
Bowtie 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bowtie_0_8.png
Shortsword 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shortsword_0_4.png
Rudolph 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Rudolph_1_2.png
Nemes 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Nemes_0_5.png
Basketball 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Basketball_0_2.png
Thunderbird 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Thunderbird_0_4.png
Mustang 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustang_0_2.png
Snowflake 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowflake_1.png
Mistletoe 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mistletoe_1.png
Hourglass 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hourglass_0_2.png
Galaxy 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Galaxy_0_4.png
Double Axe 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Double_Axe_0_2.png
Fireworks 1.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fireworks_1_2.png
Cocktail 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cocktail_0_8.png
Spring Chick 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spring_Chick_0_2.png
Ice Pop 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ice_Pop_0_8.png
Spellbook 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spellbook_0_4.png
Bascinet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bascinet_0_2.png
Snowman 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Snowman_0_8.png
Shako 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shako_0_2.png
Fedora 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fedora_0_2.png
Plume 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plume_0_3.png
Sun Lion 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sun_Lion_0_3.png
Crusader 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crusader_0_3.png
Cupcake 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cupcake_0_3.png
The Eye 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/The_Eye_0_3.png
Strawberry 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Strawberry_0_3.png
Phoenix 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Phoenix_0_3.png
Unicorn Head 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Unicorn_Head_0_3.png
Doberman 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Doberman_0_3.png
Axe 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Axe_0_1.png
Avocado 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Avocado_0_3.png
Feather 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Feather_0_1.png
Baphomet 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Baphomet_0_4.png
Book 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Book_0_3.png
Apple 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Apple_0_3.png
Hippo 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Hippo_0_3.png
Cobra 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cobra_0_1.png
Sea Jelly 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sea_Jelly_0_3.png
Sunflower 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sunflower_0_3.png
Flower Cross 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Flower_Cross_0_3.png
Octopus 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Octopus_0_3.png
Top Hat 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Top_Hat_0_5.png
Oxen of Fire 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Oxen_of_Fire_0_4.png
Shell 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Shell_0_4.png
Sword 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sword_0_3.png
Ladybug 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Ladybug_0_3.png
Cocktail 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cocktail_0_2.png
Plum 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plum_0_3.png
Brain 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Brain_0_5.png
Dragonfly 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Dragonfly_0_3.png
Drug 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Drug_0_3.png
Polar Bear 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Polar_Bear_0_3.png
Pencil 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pencil_0_3.png
Chest 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Chest_0_3.png
Grenade 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Grenade_0_4.png
Crystal Ball 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Crystal_Ball_0_1.png
Golden Scarab 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Golden_Scarab_0_3.png
Cap 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cap_0_3.png
Pomegranate 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pomegranate_0_3.png
Alkonost 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Alkonost_0_3.png
Bunny 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bunny_0_3.png
Sakura 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sakura_0_1.png
Guitar 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Guitar_0_3.png
Plume 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Plume_0_1.png
Cursor 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cursor_0_1.png
Bottlenose 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bottlenose_0_7.png
Twin Koi 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Koi_0_7.png
Bunny 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bunny_0_7.png
Burger 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Burger_0_7.png
Top Hat 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Top_Hat_0_7.png
Spider 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spider_0_7.png
Royal Turban 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Royal_Turban_0_7.png
Bike Helmet 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bike_Helmet_0_7.png
Sumerian Bird 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sumerian_Bird_0_7.png
Oxen of Fire 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Oxen_of_Fire_0_7.png
Mustang 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Mustang_0_7.png
Star Crown 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Star_Crown_0_7.png
Academic Cap 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Academic_Cap_0_7.png
Spring Chick 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Spring_Chick_0_7.png
Love Letter 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Love_Letter_0_7.png
Totem Bear 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Totem_Bear_0_7.png
Aztec Falcon 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Aztec_Falcon_0_7.png
War Bonnet 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/War_Bonnet_0_7.png
Coin Purse 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coin_Purse_0_7.png
Handset 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Handset_0_7.png
Lightning 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Lightning_0_7.png
Paper Lantern 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Paper_Lantern_0_7.png
Brain 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Brain_0_7.png
Pencil 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pencil_0_7.png
Sleepy Unicorn 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sleepy_Unicorn_0_7.png
Wreath 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Wreath_0_7.png
Twin Peaks 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Twin_Peaks_0_7.png
Bandage 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bandage_0_7.png
Coat of Arms 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Coat_of_Arms_0_7.png
Apple 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Apple_0_7.png
Pilot Hat 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pilot_Hat_0_7.png
Champagne 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Champagne_0_7.png
Fire 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Fire_0_7.png
Steampunk Hat 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Steampunk_Hat_0_7.png
Elf Hat 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Elf_Hat_0_4.png
Cobra 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Cobra_0_7.png
Conical Hat 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Conical_Hat_0_7.png
Sharp Sword 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sharp_Sword_0_7.png
Scissors 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Scissors_0_7.png
Bicorne 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Bicorne_0_7.png
Sun Lion 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Sun_Lion_0_7.png
Beer 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Beer_0_4.png
Pumpkin Coach 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Pumpkin_Coach_0_7.png
Omusubi 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/symbols/Omusubi_0_2.png
